UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,Fire Alarm
1654733586,23.216,49.31,33.0,400.0,12616,19686,939.811,0.09,0.17,0.48,0.187,0.071,False
1654733587,23.227,49.97,37.0,400.0,12613,19678,939.817,0.09,0.16,0.45,0.176,0.067,False
1654733588,23.238000000000003,50.61,51.0,400.0,12609,19660,939.821,0.09,0.16,0.44,0.171,0.065,False
1654733589,23.248,51.19,44.0,400.0,12615,19674,939.827,0.09,0.16,0.49,0.175,0.062,False
1654733590,23.259,51.75,37.0,400.0,12622,19674,939.821,0.1,0.17,0.55,0.182,0.061,False
1654733591,23.269,52.63,40.0,400.0,12622,19679,939.825,0.11,0.19,0.62,0.204,0.068,False
1654733592,23.28,53.07,39.0,400.0,12624,19676,939.822,0.12,0.19,0.62,0.205,0.069,False
1654733593,23.29,53.48,34.0,400.0,12624,19685,939.816,0.11,0.18,0.61,0.201,0.067,False
1654733594,23.3,53.84,19.0,400.0,12623,19681,939.821,0.11,0.18,0.6,0.196,0.066,False
1654733595,23.311,54.17,31.0,400.0,12627,19676,939.804,0.11,0.19,0.58,0.21,0.076,False
1654733596,23.321,54.43,31.0,400.0,12632,19698,939.798,0.11,0.2,0.59,0.214,0.077,False
1654733597,23.332,54.71,12.0,400.0,12631,19698,939.807,0.11,0.2,0.59,0.214,0.077,False
1654733598,23.342,54.92,9.0,400.0,12633,19698,939.791,0.12,0.22,0.6,0.239,0.092,False
1654733599,23.353,55.14,15.0,400.0,12632,19697,939.802,0.13,0.23,0.63,0.25,0.096,False
1654733600,23.363000000000003,55.36,18.0,400.0,12636,19697,939.8,0.13,0.23,0.69,0.254,0.093,False
1654733601,23.373,55.55,22.0,400.0,12637,19694,939.797,0.15,0.26,0.82,0.284,0.099,False
1654733602,23.384,55.74,9.0,400.0,12639,19705,939.796,0.16,0.27,0.85,0.294,0.103,False
1654733603,23.394,55.89,18.0,400.0,12634,19701,939.789,0.16,0.27,0.87,0.301,0.105,False
1654733604,23.404,56.0,2.0,400.0,12640,19704,939.803,0.16,0.27,0.86,0.299,0.104,False
1654733605,23.414,56.17,11.0,400.0,12640,19697,939.794,0.16,0.27,0.85,0.295,0.103,False
1654733606,23.425,56.27,16.0,400.0,12640,19699,939.806,0.17,0.27,0.9,0.295,0.098,False
1654733607,23.435,56.37,5.0,400.0,12641,19699,939.799,0.17,0.27,0.9,0.294,0.098,False
1654733608,23.445,56.48,13.0,400.0,12641,19704,939.803,0.16,0.26,0.87,0.285,0.095,False
1654733609,23.455,56.57,2.0,400.0,12637,19695,939.793,0.16,0.25,0.85,0.278,0.093,False
1654733610,23.466,56.66,2.0,400.0,12645,19709,939.783,0.15,0.24,0.85,0.264,0.085,False
1654733611,23.476,56.77,13.0,400.0,12641,19701,939.784,0.16,0.25,0.9,0.272,0.084,False
1654733612,23.486,56.81,4.0,400.0,12646,19710,939.773,0.18,0.28,1.02,0.302,0.091,False
1654733613,23.496,56.85,6.0,400.0,12639,19698,939.767,0.19,0.29,1.05,0.31,0.094,False
1654733614,23.506,57.1,0.0,400.0,12662,19731,939.781,0.2,0.3,1.11,0.321,0.095,False
1654733615,23.516,56.91,0.0,400.0,12663,19717,939.735,0.2,0.3,1.14,0.327,0.0969999999999999,False
1654733616,23.526,56.32,0.0,400.0,12674,19744,939.781,0.21,0.32,1.21,0.352,0.105,False
1654733617,23.537,55.64,0.0,400.0,12665,19728,939.779,0.22,0.33,1.23,0.356,0.106,False
1654733618,23.547,54.43,3.0,400.0,12664,19723,939.785,0.21,0.32,1.18,0.344,0.102,False
1654733619,23.557,53.91,10.0,400.0,12667,19725,939.773,0.2,0.31,1.15,0.335,0.099,False
1654733620,23.567,53.4,1.0,400.0,12662,19726,939.774,0.19,0.29,1.08,0.312,0.093,False
1654733621,23.577,52.96,9.0,400.0,12661,19719,939.773,0.18,0.28,1.03,0.299,0.089,False
1654733622,23.587,52.56,17.0,400.0,12661,19715,939.786,0.17,0.25,0.94,0.272,0.081,False
1654733623,23.597,52.25,10.0,400.0,12657,19717,939.795,0.16,0.24,0.89,0.259,0.077,False
1654733624,23.607,51.91,10.0,400.0,12664,19721,939.795,0.14,0.21,0.8,0.231,0.069,False
1654733625,23.617,51.63,7.0,400.0,12658,19712,939.806,0.13,0.2,0.75,0.218,0.065,False
1654733626,23.627,51.38,6.0,400.0,12666,19729,939.799,0.12,0.18,0.66,0.192,0.057,False
1654733627,23.637,51.16,13.0,400.0,12662,19718,939.785,0.11,0.17,0.62,0.18,0.054,False
1654733628,23.646,50.96,11.0,400.0,12669,19713,939.79,0.1,0.15,0.54,0.158,0.047,False
1654733629,23.656,50.8,13.0,400.0,12661,19714,939.784,0.09,0.14,0.51,0.147,0.044,False
1654733630,23.666,50.63,1.0,400.0,12665,19722,939.787,0.08,0.12,0.44,0.128,0.038,False
1654733631,23.676,50.51,2.0,400.0,12667,19729,939.789,0.07,0.11,0.41,0.119,0.035,False
1654733632,23.686,50.4,3.0,400.0,12668,19726,939.793,0.06,0.09,0.35,0.102,0.03,False
1654733633,23.696,50.17,10.0,400.0,12668,19728,939.788,0.06,0.09,0.35,0.098,0.0279999999999999,False
1654733634,23.706,50.08,6.0,400.0,12665,19728,939.785,0.06,0.1,0.37,0.103,0.0289999999999999,False
1654733635,23.716,49.88,4.0,400.0,12670,19728,939.791,0.06,0.09,0.36,0.1009999999999999,0.0289999999999999,False
1654733636,23.725,49.81,4.0,400.0,12672,19729,939.802,0.06,0.09,0.35,0.099,0.0279999999999999,False
1654733637,23.735,49.74,9.0,400.0,12672,19729,939.794,0.06,0.09,0.33,0.093,0.026,False
1654733638,23.745,49.67,8.0,400.0,12670,19718,939.806,0.06,0.08,0.32,0.089,0.025,False
1654733639,23.755,49.61,7.0,400.0,12669,19721,939.798,0.05,0.08,0.31,0.085,0.024,False
1654733640,23.764,49.54,11.0,400.0,12668,19712,939.784,0.06,0.08,0.32,0.088,0.024,False
1654733641,23.774,49.35,35.0,400.0,12653,19696,939.782,0.06,0.09,0.35,0.093,0.026,False
1654733642,23.784,49.59,32.0,400.0,12648,19691,939.784,0.06,0.09,0.37,0.099,0.027,False
1654733643,23.793000000000003,50.13,39.0,400.0,12649,19694,939.781,0.06,0.09,0.37,0.099,0.027,False
1654733644,23.803,50.75,37.0,400.0,12647,19691,939.772,0.06,0.09,0.36,0.098,0.027,False
1654733645,23.813,51.3,33.0,400.0,12649,19701,939.786,0.06,0.09,0.35,0.096,0.026,False
1654733646,23.822,51.89,32.0,400.0,12651,19688,939.781,0.06,0.08,0.33,0.09,0.025,False
1654733647,23.832,52.39,31.0,400.0,12661,19703,939.779,0.05,0.08,0.32,0.086,0.024,False
1654733648,23.842,52.85,27.0,400.0,12659,19704,939.787,0.05,0.07,0.29,0.079,0.022,False
1654733649,23.851,53.25,31.0,400.0,12652,19698,939.787,0.06,0.08,0.33,0.085,0.022,False
1654733650,23.861,53.66,15.0,400.0,12664,19713,939.79,0.06,0.09,0.36,0.095,0.025,False
1654733651,23.87,53.99,12.0,400.0,12660,19701,939.781,0.06,0.09,0.37,0.0969999999999999,0.025,False
1654733652,23.88,54.3,16.0,400.0,12665,19708,939.782,0.06,0.09,0.37,0.0969999999999999,0.025,False
1654733653,23.89,54.58,31.0,400.0,12661,19706,939.782,0.06,0.09,0.36,0.096,0.025,False
1654733654,23.899,54.85,29.0,400.0,12664,19705,939.795,0.06,0.08,0.35,0.091,0.024,False
1654733655,23.909,55.04,17.0,400.0,12667,19717,939.786,0.06,0.08,0.34,0.088,0.023,False
1654733656,23.918000000000003,55.25,9.0,400.0,12671,19715,939.787,0.06,0.09,0.35,0.093,0.025,False
1654733657,23.928,55.5,21.0,400.0,12667,19707,939.784,0.06,0.09,0.37,0.099,0.026,False
1654733658,23.937,55.71,7.0,400.0,12676,19719,939.795,0.08,0.12,0.48,0.124,0.032,False
1654733659,23.946,55.83,17.0,400.0,12671,19709,939.784,0.09,0.12,0.51,0.132,0.034,False
1654733660,23.956,55.98,10.0,400.0,12669,19717,939.794,0.09,0.13,0.53,0.1369999999999999,0.035,False
1654733661,23.965,56.13,18.0,400.0,12675,19709,939.79,0.09,0.13,0.54,0.14,0.036,False
1654733662,23.975,56.23,7.0,400.0,12674,19714,939.791,0.09,0.13,0.54,0.139,0.036,False
1654733663,23.984,56.37,7.0,400.0,12673,19715,939.791,0.09,0.12,0.52,0.134,0.035,False
1654733664,23.993,56.47,13.0,400.0,12680,19718,939.803,0.09,0.12,0.51,0.131,0.034,False
1654733665,24.003,56.57,9.0,400.0,12676,19719,939.81,0.09,0.13,0.56,0.14,0.035,False
1654733666,24.012,56.66,9.0,400.0,12674,19714,939.809,0.09,0.13,0.56,0.142,0.035,False
1654733667,24.021,56.76,6.0,400.0,12678,19710,939.808,0.09,0.13,0.56,0.141,0.035,False
1654733668,24.031,56.83,6.0,400.0,12681,19720,939.805,0.09,0.13,0.55,0.139,0.034,False
1654733669,24.04,56.9,15.0,400.0,12681,19721,939.805,0.09,0.12,0.52,0.131,0.033,False
1654733670,24.049,56.96,4.0,400.0,12679,19725,939.813,0.08,0.12,0.5,0.127,0.031,False
1654733671,24.059,57.2,0.0,400.0,12691,19740,939.814,0.09,0.12,0.51,0.126,0.03,False
1654733672,24.068,56.96,0.0,400.0,12697,19750,939.808,0.09,0.12,0.53,0.13,0.031,False
1654733673,24.077,56.37,0.0,400.0,12703,19747,939.816,0.09,0.12,0.53,0.131,0.032,False
1654733674,24.086,55.13,0.0,400.0,12698,19745,939.813,0.09,0.12,0.52,0.128,0.031,False
1654733675,24.095,54.47,5.0,400.0,12699,19752,939.812,0.08,0.11,0.49,0.121,0.0289999999999999,False
1654733676,24.105,53.94,2.0,400.0,12701,19747,939.804,0.08,0.11,0.47,0.1159999999999999,0.0279999999999999,False
1654733677,24.114,53.43,11.0,400.0,12698,19738,939.81,0.07,0.1,0.43,0.107,0.026,False
1654733678,24.123,53.03,0.0,400.0,12700,19743,939.82,0.07,0.09,0.41,0.102,0.024,False
1654733679,24.132,52.6,0.0,400.0,12698,19750,939.825,0.07,0.09,0.42,0.1009999999999999,0.024,False
1654733680,24.141,52.25,5.0,400.0,12698,19738,939.822,0.07,0.1,0.44,0.105,0.024,False
1654733681,24.15,51.92,0.0,400.0,12698,19749,939.825,0.07,0.1,0.45,0.108,0.025,False
1654733682,24.159,51.65,5.0,400.0,12704,19743,939.825,0.07,0.1,0.45,0.107,0.025,False
1654733683,24.169,51.26,6.0,400.0,12697,19746,939.824,0.08,0.1,0.47,0.11,0.025,False
1654733684,24.178,51.06,7.0,400.0,12702,19744,939.821,0.08,0.11,0.49,0.1159999999999999,0.026,False
1654733685,24.187,50.88,12.0,400.0,12693,19739,939.827,0.08,0.11,0.51,0.12,0.027,False
1654733686,24.196,50.74,12.0,400.0,12700,19741,939.823,0.08,0.11,0.51,0.12,0.027,False
1654733687,24.205,50.58,12.0,400.0,12698,19740,939.818,0.08,0.11,0.49,0.1169999999999999,0.026,False
1654733688,24.214,50.41,15.0,400.0,12696,19737,939.803,0.08,0.11,0.48,0.114,0.026,False
1654733689,24.223000000000003,50.31,13.0,400.0,12695,19745,939.799,0.07,0.1,0.45,0.106,0.024,False
1654733690,24.232,50.21,8.0,400.0,12705,19748,939.795,0.07,0.1,0.43,0.102,0.023,False
1654733691,24.241,50.08,10.0,400.0,12704,19749,939.805,0.06,0.09,0.39,0.093,0.021,False
1654733692,24.25,50.0,15.0,400.0,12696,19733,939.801,0.06,0.08,0.37,0.088,0.02,False
1654733693,24.259,49.86,19.0,400.0,12697,19733,939.805,0.07,0.09,0.42,0.098,0.021,False
1654733694,24.267,49.84,8.0,400.0,12703,19744,939.796,0.07,0.09,0.43,0.1,0.022,False
1654733695,24.276,49.76,17.0,400.0,12696,19736,939.796,0.07,0.09,0.43,0.1,0.022,False
1654733696,24.285,49.7,17.0,400.0,12699,19738,939.794,0.07,0.09,0.43,0.099,0.022,False
1654733697,24.294,49.62,7.0,400.0,12709,19746,939.796,0.07,0.09,0.41,0.095,0.021,False
1654733698,24.303,49.56,5.0,400.0,12703,19744,939.801,0.06,0.09,0.39,0.092,0.02,False
1654733699,24.312,49.41,35.0,400.0,12687,19719,939.801,0.06,0.08,0.36,0.085,0.018,False
1654733700,24.321,49.61,32.0,400.0,12682,19717,939.793,0.06,0.08,0.35,0.081,0.018,False
1654733701,24.329,50.14,50.0,400.0,12678,19702,939.803,0.05,0.07,0.31,0.073,0.016,False
1654733702,24.338,50.76,41.0,400.0,12684,19708,939.807,0.05,0.06,0.3,0.069,0.015,False
1654733703,24.347,51.4,33.0,400.0,12679,19712,939.806,0.04,0.06,0.26,0.062,0.013,False
1654733704,24.356,52.37,31.0,400.0,12687,19718,939.809,0.04,0.05,0.23,0.054,0.012,False
1654733705,24.365,52.86,36.0,400.0,12690,19721,939.809,0.03,0.04,0.2,0.048,0.01,False
1654733706,24.373,53.27,20.0,400.0,12690,19734,939.813,0.03,0.04,0.19,0.044,0.01,False
1654733707,24.382,53.64,22.0,400.0,12694,19728,939.82,0.03,0.04,0.17,0.039,0.008,False
1654733708,24.391,54.0,22.0,400.0,12695,19733,939.815,0.03,0.03,0.15,0.036,0.008,False
1654733709,24.399,54.34,18.0,400.0,12698,19724,939.815,0.02,0.03,0.13,0.031,0.0069999999999999,False
1654733710,24.408,54.6,23.0,400.0,12695,19725,939.811,0.02,0.03,0.12,0.0289999999999999,0.006,False
1654733711,24.417,54.81,30.0,400.0,12694,19724,939.82,0.04,0.05,0.25,0.057,0.012,False
1654733712,24.425,55.06,28.0,400.0,12697,19723,939.811,0.05,0.06,0.28,0.064,0.013,False
1654733713,24.434,55.27,16.0,400.0,12705,19735,939.806,0.05,0.07,0.31,0.071,0.015,False
1654733714,24.443,55.52,6.0,400.0,12702,19740,939.822,0.05,0.07,0.32,0.073,0.015,False
1654733715,24.451,55.67,0.0,400.0,12710,19742,939.839,0.05,0.07,0.32,0.074,0.016,False
1654733716,24.46,55.85,11.0,400.0,12703,19733,939.848,0.05,0.07,0.32,0.073,0.015,False
1654733717,24.468000000000004,55.98,23.0,400.0,12698,19737,939.843,0.05,0.07,0.31,0.071,0.015,False
1654733718,24.477,56.15,7.0,400.0,12711,19740,939.85,0.06,0.08,0.38,0.086,0.018,False
1654733719,24.485,56.23,10.0,400.0,12702,19733,939.842,0.06,0.08,0.4,0.09,0.018,False
1654733720,24.494,56.36,6.0,400.0,12712,19745,939.848,0.07,0.1,0.46,0.103,0.02,False
1654733721,24.503,56.46,11.0,400.0,12712,19732,939.849,0.08,0.1,0.5,0.111,0.022,False
1654733722,24.511,56.57,14.0,400.0,12706,19735,939.841,0.09,0.12,0.59,0.129,0.025,False
1654733723,24.52,56.67,11.0,400.0,12712,19744,939.843,0.1,0.13,0.63,0.139,0.027,False
1654733724,24.528,56.75,1.0,400.0,12707,19734,939.839,0.11,0.14,0.68,0.149,0.0289999999999999,False
1654733725,24.536,56.82,12.0,400.0,12707,19745,939.847,0.11,0.14,0.69,0.151,0.0289999999999999,False
1654733726,24.545,56.9,19.0,400.0,12714,19738,939.85,0.11,0.14,0.68,0.149,0.0289999999999999,False
1654733727,24.553,56.97,15.0,400.0,12709,19734,939.842,0.11,0.15,0.71,0.16,0.033,False
1654733728,24.562,57.22,0.0,400.0,12725,19762,939.844,0.12,0.16,0.74,0.1669999999999999,0.035,False
1654733729,24.57,56.97,0.0,400.0,12738,19773,939.846,0.12,0.16,0.74,0.1669999999999999,0.035,False
1654733730,24.578000000000003,56.35,0.0,400.0,12734,19764,939.843,0.13,0.17,0.84,0.185,0.036,False
1654733731,24.587,55.68,0.0,400.0,12732,19772,939.843,0.15,0.2,0.97,0.211,0.0409999999999999,False
1654733732,24.595,55.0,1.0,400.0,12731,19763,939.847,0.19,0.24,1.2,0.26,0.049,False
1654733733,24.604,54.41,0.0,400.0,12729,19772,939.846,0.2,0.26,1.27,0.2739999999999999,0.052,False
1654733734,24.612,53.86,0.0,400.0,12737,19767,939.851,0.21,0.27,1.33,0.287,0.054,False
1654733735,24.62,53.34,8.0,400.0,12726,19762,939.837,0.21,0.27,1.33,0.287,0.054,False
1654733736,24.628,52.92,0.0,400.0,12725,19758,939.826,0.22,0.28,1.38,0.295,0.053,False
1654733737,24.637,52.55,8.0,400.0,12729,19759,939.836,0.23,0.29,1.43,0.303,0.054,False
1654733738,24.645,52.17,6.0,400.0,12728,19756,939.832,0.23,0.29,1.46,0.307,0.055,False
1654733739,24.653,51.9,6.0,400.0,12734,19762,939.831,0.24,0.31,1.52,0.331,0.063,False
1654733740,24.661,51.64,1.0,400.0,12733,19769,939.838,0.24,0.31,1.53,0.332,0.063,False
1654733741,24.67,51.38,13.0,400.0,12729,19755,939.837,0.25,0.32,1.59,0.341,0.064,False
1654733742,24.678,51.15,7.0,400.0,12733,19766,939.825,0.25,0.32,1.58,0.34,0.063,False
1654733743,24.686,50.98,12.0,400.0,12732,19765,939.834,0.24,0.31,1.53,0.3289999999999999,0.061,False
1654733744,24.694000000000003,50.83,12.0,400.0,12735,19761,939.838,0.25,0.32,1.59,0.336,0.059,False
1654733745,24.702,50.65,7.0,400.0,12734,19756,939.83,0.26,0.33,1.68,0.35,0.06,False
1654733746,24.71,50.49,7.0,400.0,12729,19750,939.833,0.27,0.34,1.71,0.356,0.061,False
1654733747,24.719,50.37,3.0,400.0,12734,19758,939.833,0.27,0.33,1.7,0.354,0.061,False
1654733748,24.727,50.24,20.0,400.0,12729,19748,939.83,0.26,0.33,1.67,0.349,0.06,False
1654733749,24.735,50.13,13.0,400.0,12735,19763,939.83,0.25,0.31,1.58,0.33,0.057,False
1654733750,24.743,50.05,8.0,400.0,12730,19763,939.827,0.24,0.3,1.53,0.319,0.055,False
1654733751,24.751,49.98,14.0,400.0,12729,19752,939.834,0.23,0.28,1.46,0.302,0.051,False
1654733752,24.759,49.9,0.0,400.0,12736,19764,939.829,0.22,0.28,1.43,0.296,0.05,False
1654733753,24.767,49.82,3.0,400.0,12737,19765,939.822,0.21,0.26,1.35,0.28,0.047,False
1654733754,24.775,49.73,11.0,400.0,12734,19759,939.827,0.2,0.25,1.3,0.27,0.046,False
1654733755,24.783,49.67,15.0,400.0,12739,19763,939.829,0.2,0.25,1.28,0.264,0.044,False
1654733756,24.791,49.59,13.0,400.0,12731,19758,939.836,0.2,0.24,1.26,0.259,0.043,False
1654733757,24.799,49.53,10.0,400.0,12738,19755,939.838,0.19,0.24,1.22,0.252,0.042,False
1654733758,24.807,49.37,40.0,400.0,12715,19729,939.842,0.18,0.22,1.14,0.2339999999999999,0.039,False
1654733759,24.815,49.64,44.0,400.0,12710,19727,939.842,0.17,0.21,1.09,0.225,0.037,False
1654733760,24.823,50.15,36.0,400.0,12711,19725,939.839,0.16,0.19,0.99,0.204,0.034,False
1654733761,24.831,50.81,29.0,400.0,12720,19731,939.844,0.15,0.18,0.94,0.1939999999999999,0.032,False
1654733762,24.839,51.38,43.0,400.0,12714,19731,939.837,0.15,0.18,0.93,0.1889999999999999,0.03,False
1654733763,24.847,51.89,33.0,400.0,12722,19737,939.852,0.14,0.18,0.91,0.185,0.03,False
1654733764,24.854,52.44,33.0,400.0,12722,19737,939.844,0.13,0.17,0.86,0.175,0.0279999999999999,False
1654733765,24.862,52.9,26.0,400.0,12721,19739,939.848,0.13,0.16,0.83,0.168,0.027,False
1654733766,24.87,53.26,30.0,400.0,12724,19739,939.84,0.12,0.15,0.76,0.154,0.025,False
1654733767,24.878,53.68,14.0,400.0,12723,19740,939.834,0.11,0.14,0.72,0.147,0.024,False
1654733768,24.886,54.05,23.0,400.0,12723,19741,939.819,0.1,0.12,0.65,0.132,0.021,False
1654733769,24.894,54.33,17.0,400.0,12726,19748,939.827,0.1,0.12,0.61,0.125,0.02,False
1654733770,24.901,54.6,12.0,400.0,12735,19752,939.831,0.09,0.11,0.59,0.12,0.019,False
1654733771,24.909,54.84,24.0,400.0,12727,19748,939.831,0.09,0.11,0.6,0.121,0.019,False
1654733772,24.917,55.1,13.0,400.0,12731,19754,939.84,0.1,0.12,0.64,0.128,0.02,False
1654733773,24.925,55.32,13.0,400.0,12735,19756,939.836,0.1,0.13,0.66,0.133,0.021,False
1654733774,24.932,55.48,23.0,400.0,12736,19754,939.842,0.11,0.13,0.68,0.1369999999999999,0.021,False
1654733775,24.94,55.67,11.0,400.0,12734,19755,939.85,0.11,0.13,0.68,0.1369999999999999,0.021,False
1654733776,24.948,55.85,11.0,400.0,12738,19757,939.832,0.1,0.13,0.66,0.132,0.021,False
1654733777,20.0,56.0,11.0,400.0,12741,19757,939.83,0.1,0.12,0.64,0.129,0.02,False
1654733778,24.963,56.15,8.0,400.0,12740,19749,939.835,0.19,0.23,1.23,0.241,0.035,False
1654733779,24.971,56.29,12.0,400.0,12737,19750,939.842,0.25,0.31,1.65,0.3229999999999999,0.047,False
1654733780,24.979,56.38,18.0,400.0,12738,19755,939.839,0.28,0.33,1.8,0.349,0.049,False
1654733781,24.986,56.46,13.0,400.0,12747,19764,939.824,0.29,0.35,1.9,0.369,0.051,False
1654733782,24.994,56.61,16.0,400.0,12745,19760,939.83,0.3,0.36,1.95,0.377,0.052,False
1654733783,25.001,56.66,14.0,400.0,12743,19754,939.834,0.3,0.36,1.97,0.381,0.052,False
1654733784,25.009,56.76,6.0,400.0,12741,19756,939.815,0.3,0.36,1.95,0.377,0.052,False
1654733785,25.016,56.85,8.0,400.0,12745,19758,939.818,0.29,0.34,1.87,0.361,0.05,False
1654733786,25.024,56.91,4.0,400.0,12744,19766,939.824,0.29,0.34,1.86,0.356,0.047,False
1654733787,25.032,57.0,7.0,400.0,12743,19752,939.841,0.28,0.33,1.8,0.3429999999999999,0.045,False
1654733788,25.039,57.22,0.0,400.0,12759,19771,939.833,0.28,0.32,1.8,0.342,0.044,False
1654733789,25.047,56.93,0.0,400.0,12777,19795,939.818,0.27,0.32,1.8,0.3389999999999999,0.042,False
1654733790,25.054,55.72,0.0,400.0,12771,19795,939.821,0.27,0.32,1.77,0.3339999999999999,0.042,False
1654733791,25.062,55.07,0.0,400.0,12766,19779,939.817,0.27,0.32,1.78,0.3339999999999999,0.0409999999999999,False
1654733792,25.069000000000003,54.47,0.0,400.0,12770,19790,939.818,0.27,0.31,1.75,0.33,0.0409999999999999,False
1654733793,25.077,53.91,9.0,400.0,12768,19784,939.841,0.25,0.3,1.67,0.314,0.039,False
1654733794,25.084,53.42,5.0,400.0,12773,19784,939.839,0.25,0.29,1.62,0.304,0.038,False
1654733795,25.091,52.94,0.0,400.0,12774,19797,939.843,0.23,0.27,1.49,0.28,0.035,False
1654733796,25.099,52.56,7.0,400.0,12770,19784,939.835,0.22,0.25,1.42,0.268,0.033,False
1654733797,25.106,52.26,6.0,400.0,12764,19784,939.829,0.2,0.23,1.29,0.242,0.03,False
1654733798,25.114,51.95,9.0,400.0,12768,19786,939.829,0.19,0.22,1.22,0.2289999999999999,0.0279999999999999,False
1654733799,25.121,51.68,13.0,400.0,12761,19780,939.82,0.17,0.19,1.08,0.204,0.025,False
1654733800,25.128,51.44,10.0,400.0,12766,19776,939.817,0.16,0.18,1.02,0.191,0.024,False
1654733801,25.136,51.23,13.0,400.0,12766,19781,939.818,0.15,0.18,0.98,0.184,0.023,False
1654733802,25.143,51.03,4.0,400.0,12772,19778,939.835,0.15,0.17,0.96,0.179,0.022,False
1654733803,25.15,50.85,11.0,400.0,12766,19774,939.838,0.14,0.16,0.89,0.1669999999999999,0.02,False
1654733804,25.158,50.57,16.0,400.0,12764,19777,939.824,0.12,0.15,0.82,0.153,0.019,False
1654733805,25.165,50.45,12.0,400.0,12769,19779,939.827,0.11,0.13,0.74,0.138,0.017,False
1654733806,25.172,50.31,5.0,400.0,12769,19775,939.831,0.11,0.12,0.7,0.131,0.016,False
1654733807,25.179,50.19,9.0,400.0,12772,19786,939.834,0.11,0.13,0.71,0.132,0.016,False
1654733808,25.187,50.11,4.0,400.0,12769,19782,939.834,0.11,0.12,0.7,0.131,0.016,False
1654733809,25.194000000000003,50.02,8.0,400.0,12777,19790,939.828,0.1,0.12,0.67,0.126,0.015,False
1654733810,25.201,49.93,11.0,400.0,12773,19779,939.828,0.1,0.12,0.65,0.122,0.015,False
1654733811,25.208,49.84,0.0,400.0,12771,19783,939.83,0.13,0.15,0.86,0.159,0.019,False
1654733812,25.215,49.77,11.0,400.0,12772,19778,939.825,0.15,0.17,0.97,0.179,0.021,False
1654733813,25.223000000000003,49.64,9.0,400.0,12779,19792,939.812,0.17,0.19,1.1,0.204,0.024,False
1654733814,25.23,49.62,3.0,400.0,12780,19794,939.827,0.18,0.18,1.21,0.188,0.004,False
1654733815,25.237,49.44,27.0,400.0,12759,19763,939.826,0.18,0.19,1.26,0.1969999999999999,0.004,False
1654733816,25.244,49.74,38.0,400.0,12754,19752,939.843,0.2,0.21,1.36,0.213,0.005,False
1654733817,25.251,50.26,37.0,400.0,12757,19752,939.841,0.25,0.26,1.72,0.268,0.006,False
1654733818,25.258000000000003,50.89,32.0,400.0,12753,19755,939.83,0.26,0.27,1.81,0.282,0.006,False
1654733819,25.265,51.46,37.0,400.0,12757,19759,939.835,0.27,0.28,1.89,0.294,0.0069999999999999,False
1654733820,25.272,51.99,37.0,400.0,12754,19756,939.828,0.27,0.28,1.89,0.294,0.0069999999999999,False
1654733821,25.279,52.52,32.0,400.0,12760,19763,939.834,0.28,0.29,1.93,0.0,0.0069999999999999,False
1654733822,25.286,52.98,29.0,400.0,12764,19758,939.83,0.28,0.29,1.91,0.298,0.0069999999999999,False
1654733823,25.293000000000003,53.44,27.0,400.0,12766,19762,939.814,0.27,0.28,1.84,0.287,0.006,False
1654733824,25.3,53.81,18.0,400.0,12766,19769,939.821,0.26,0.27,1.79,0.2789999999999999,0.006,False
1654733825,25.307,54.17,17.0,400.0,12774,19773,939.817,0.25,0.26,1.75,0.273,0.006,False
1654733826,25.314,54.46,22.0,400.0,12772,19760,939.817,0.25,0.26,1.71,0.267,0.006,False
1654733827,25.321,54.76,19.0,400.0,12779,19779,939.815,0.25,0.26,1.7,0.265,0.006,False
1654733828,25.328000000000003,55.01,11.0,400.0,12776,19772,939.815,0.24,0.25,1.67,0.261,0.006,False
1654733829,25.335,55.23,21.0,400.0,12779,19773,939.835,0.24,0.25,1.67,0.261,0.006,False
1654733830,25.342,55.45,13.0,400.0,12781,19780,939.831,0.25,0.26,1.7,0.265,0.006,False
1654733831,25.349,55.66,19.0,400.0,12777,19774,939.829,0.26,0.27,1.79,0.2789999999999999,0.006,False
1654733832,25.356,55.86,11.0,400.0,12776,19774,939.826,0.27,0.28,1.84,0.287,0.006,False
1654733833,25.363000000000003,56.01,8.0,400.0,12776,19779,939.835,0.28,0.31,1.88,0.326,0.027,False
1654733834,25.37,56.16,12.0,400.0,12780,19771,939.844,0.29,0.32,1.93,0.336,0.0279999999999999,False
